ID,Gender,Grade,Rating,Promotion,Skill,Experience,Pay Position,Increment,Age,CGExperience,Status
1111119292,M,Level3,3,No,ERP,8.4,1.3,33800,37.1,0.98,Active
1111119297,F,Level2,3,No,BI,5.5,0.8,52074,26.3,0.99,Active
1111119308,M,Level3,3,No,BI,4.2,1,63180,29.4,0.92,Active
1111119309,M,Level2,2,No,BI,5.4,1.1,73225,27,0.92,Active
1111119313,M,Level3,3,No,BI,9.3,1.2,32306,33,0.91,Active
1111119315,F,Level2,2,No,Ora,4.6,1,68295,27.4,0.91,Active
1111119325,M,Level3,1,No,BI,6.6,0.7,89345,31.2,0.85,Exited
1111119327,M,Level2,2,No,BI,4.1,0.9,56552,25.7,0.84,Active
1111119330,F,Level3,3,No,BI,6.2,1,56804,26.9,0.82,Active
1111119332,F,Level3,3,No,BI,0.8,0.9,49969,29.9,0.8,Active
1111119347,M,Level2,3,No,BI,5.2,1,37794,29.7,0.71,Exited
1111119350,M,Level2,3,No,Dotnet,5.4,1.1,33570,31.7,0.7,Active
1111119354,F,Level2,2,No,BI,3.2,0.6,86151,26.9,0.67,Active
1111119355,M,Level3,3,No,Ora,10.1,1.1,20858,34.4,0.65,Active
1111119360,M,Level2,3,No,BI,4.5,1.1,31876,30.8,0.62,Active
1111119361,F,Level3,3,No,Dotnet,6.3,0.9,34229,28.4,0.62,Exited
1111119365,M,Level2,3,No,BI,0.6,1,33686,26.4,0.61,Active
1111119367,M,Level2,3,No,Ora,1.9,1,32624,28.6,0.59,Active
1111119369,M,Level3,3,No,BI,0.9,0.7,34976,32.5,0.59,Active
1111119370,M,Level2,3,No,BI,3,0.9,30274,34.5,0.59,Active
1111119372,F,Level3,3,No,Dotnet,5.3,0.8,35969,26.6,0.57,Exited
1111119376,M,Level3,3,No,Datascience,2.4,1,48317,26.6,0.57,Active
1111119378,M,Level3,3,No,Datascience,1.4,0.9,14546,26.5,0.57,Active
1111119379,M,Level3,3,No,Datascience,6.2,1.1,0,33.8,0.57,Exited
1111119390,M,Level3,2,No,ERP,2.4,1.3,62963,35.4,0.56,Active
1111119392,F,Level2,3,No,Ora,4.7,1,31378,27.9,0.55,Active
1111119398,M,Level3,3,No,ERP,7.1,0.9,31609,29.6,0.53,Active
1111119399,F,Level3,3,No,BI,5.4,0.7,30566,27.9,0.53,Active
1111119401,M,Level3,3,No,ERP,6,1,33199,30,0.53,Active
1111119402,M,Level3,3,No,BI,5.4,0.7,33548,32.2,0.53,Exited
1111119406,M,Level3,3,No,BI,8.1,0.9,33534,33.7,0.52,Active
1111119407,F,Level2,3,No,BI,4.4,0.8,23898,25.7,0.51,Exited
1111119411,M,Level3,3,No,Ora,5.4,0.7,0,30.6,0.5,Exited
1111119412,F,Level3,3,No,Ora,5.9,0.8,0,34.3,0.5,Active
1111119418,M,Level3,3,No,BI,8.2,0.9,0,33.6,0.48,Active
1111119423,M,Level1,3,No,DB,0.5,1.3,0,22.5,0.48,Exited
1111119425,M,Level1,3,No,BI,0.5,1.1,0,22.2,0.48,Exited
1111119429,M,Level1,3,No,DB,0.5,1.3,0,23.4,0.48,Exited
1111119430,M,Level1,3,No,BI,0.5,1.1,0,21.9,0.48,Exited
1111119441,F,Level2,3,No,Ora,3.7,1.1,0,27.5,0.45,Active
1111119442,M,Level1,3,No,BI,4.7,1,0,29.5,0.45,Active
1111119443,F,Level2,3,No,BI,3.7,1,0,29.8,0.44,Exited
1111119444,M,Level2,3,No,BI,3.9,1.3,0,27.2,0.44,Active
1111119446,M,Level2,3,No,BI,3.1,1,0,28.1,0.43,Active
1111119447,F,Level3,3,No,BI,5.5,0.6,0,27.7,0.43,Exited
1111119448,F,Level3,3,No,BI,8.1,0.9,0,32.5,0.45,Exited
1111119450,M,Level2,3,No,BI,3.5,0.8,0,25,0.42,Active
1111119452,M,Level3,3,No,BI,6.5,1,0,34.8,0.42,Exited
1111119455,F,Level2,3,No,BI,3.2,0.8,0,28,0.43,Exited
1111119457,F,Level3,3,No,ERP,0.5,1,0,27.1,0.43,Active
1111119463,M,Level3,3,No,BI,9.7,1.4,0,42.5,0.41,Active
1111119465,M,Level2,3,No,BI,4.9,0.8,0,31.6,0.41,Exited
1111119468,M,Level4,3,No,Dotnet,9.2,0.9,0,32.3,0.4,Active
1111119469,M,Level2,3,No,BI,0.4,1.3,0,28.2,0.41,Active
1111119471,M,Level4,4,No,BI,9.2,1.2,0,36.1,0.39,Exited
1111119474,M,Level3,3,No,ERP,5.7,1.1,0,27.7,0.39,Exited
1111119477,F,Level2,3,No,BI,2.5,0.9,0,25.5,0.38,Active
1111119481,M,Level3,3,No,ERP,7.1,0.9,0,37.4,0.38,Active
1111119485,F,Level2,3,No,BI,4.5,1.1,0,29.4,0.37,Active
1111119489,F,Level1,3,No,BI,2.1,1,0,24.8,0.35,Active
1111119499,F,Level2,3,No,Dotnet,3.7,1,0,26.2,0.34,Active
1111119500,F,Level3,3,No,BI,6,0.7,0,29.2,0.34,Active
1111119506,M,Level4,3,No,BI,18,0.9,103380,42.3,13.1,Active
1111119510,M,Level3,3,No,Ora,0.4,1.3,0,36,0.33,Active
1111119511,M,Level2,3,No,BI,3.4,1.1,0,25.7,0.33,Exited
1111119512,M,Level3,3,No,ERP,8.3,1.2,0,36.4,0.32,Exited
1111119513,M,Level2,3,No,ERP,3.5,1,0,26.2,0.32,Active
1111119514,M,Level3,3,No,BI,6,0.9,0,28.4,0.32,Active
1111119520,M,Level3,3,No,BI,11.8,1.1,0,47,0.32,Active
1111119523,M,Level3,3,No,ERP,6.4,1.1,0,30.2,0.3,Active
1111119524,M,Level1,3,No,ERP,2.3,1,0,25.1,0.3,Active
1111119531,F,Level3,3,No,BI,5.4,0.9,0,27.5,0.3,Active
1111119532,F,Level3,3,No,ERP,4.5,0.8,0,27.7,0.3,Active
1111119546,M,Level3,3,No,Dotnet,6.4,0.9,0,31.4,0.28,Active
1111119548,M,Level3,3,No,BI,6.3,0.9,0,30.6,0.28,Exited
1111119554,F,Level1,3,No,ERP,2.8,1.2,0,23.5,0.26,Active
1111119556,M,Level3,3,No,BI,5.3,0.8,0,27.9,0.26,Exited
1111119559,M,Level1,3,No,Ora,2.5,1,0,27.3,0.26,Active
1111119570,M,Level3,3,No,BI,9.4,1.4,0,31.6,0.26,Active
1111119571,F,Level2,3,No,BI,4.3,1.2,0,26.3,0.26,Active
1111119573,M,Level2,3,No,Ora,4.7,0.9,0,27.5,0.26,Active
1111119575,M,Level3,3,No,Ora,6.8,1.2,0,33,0.26,Active
1111119576,M,Level2,3,No,BI,4.4,0.8,0,29.5,0.26,Active
1111119577,F,Level2,3,No,BI,3.3,0.8,0,27.1,0.26,Active
1111119579,M,Level3,3,No,ERP,5,0.9,0,32.5,0.26,Active
1111119585,F,Level3,3,No,BI,4.5,1,0,29.2,0.26,Active
1111119587,F,Level2,3,No,BI,0.3,1.3,0,37.7,0.26,Exited
1111119588,M,Level3,3,No,BI,5.5,0.9,0,30.7,0.26,Exited
1111119590,M,Level3,3,No,BI,0.3,1.4,0,37.2,0.26,Active
1111119591,M,Level2,3,No,BI,4.2,1,0,25.6,0.26,Exited
1111119592,M,Level4,3,No,DB,7.6,1.2,49911,31.7,3.66,Exited
1111119597,F,Level4,3,No,BI,17.2,0.9,100381,39.8,13,Active
1111119599,F,Level4,3,No,Datascience,19.1,0.9,93358,41.2,12.37,Exited
1111119600,M,Level4,3,No,BI,15.9,0.7,100488,39.2,12.23,Active
1111119605,M,Level3,2,Yes,ERP,9.8,1,171000,31.9,9.92,Active
1111119608,M,Level3,2,Yes,BI,14.2,0.9,153657,37.3,9.67,Active
1111119617,F,Level2,3,No,Datascience,7.3,0.7,49212,28.8,7.3,Exited
1111119618,F,Level2,3,No,BI,7.1,0.9,48726,29.8,7.17,Active
1111119619,F,Level2,4,No,Dotnet,7,0.9,0,28.3,7.01,Active
1111119620,F,Level2,2,Yes,BI,6.9,0.8,116495,27.9,6.96,Active
1111119621,F,Level2,2,No,BI,6.9,0.7,65346,27.7,6.96,Active
1111119623,M,Level3,2,Yes,BI,12.9,0.9,89226,33.6,6.81,Active
1111119624,M,Level3,4,No,BI,11.2,0.9,0,37,6.7,Active
1111119626,M,Level2,1,No,Dotnet,6.6,0.9,77903,29.1,6.67,Active
1111119630,F,Level2,3,No,BI,6.5,0.9,52076,29.3,6.58,Exited
1111119631,M,Level2,1,Yes,BI,10.2,1.1,135587,33.8,6.54,Active
1111119632,F,Level3,4,No,BI,11.3,0.8,0,37.8,6.5,Exited
1111119634,F,Level2,2,No,BI,6.4,0.8,65645,27.6,6.48,Active
1111119637,M,Level2,4,No,Datascience,6.3,0.9,0,33.7,6.42,Exited
1111119641,M,Level2,3,No,BI,9.2,1.2,54474,30.9,6.12,Active
1111119642,M,Level3,2,No,BI,10.7,0.8,131277,31.4,6.11,Active
1111119643,M,Level2,3,No,BI,9.2,1.2,54901,34.6,6.1,Active
1111119649,M,Level2,3,No,BI,9,1.2,46741,33.3,5.85,Active
1111119651,F,Level3,5,No,BI,11.1,0.8,0,37.3,5.85,Exited
1111119653,M,Level3,4,No,BI,9.6,0.9,0,35,5.79,Active
1111119658,M,Level2,3,No,BI,9.4,1.1,52165,31.6,5.75,Exited
1111119663,M,Level2,3,Yes,BI,5.6,1.2,53934,29.4,5.61,Active
1111119664,F,Level2,2,Yes,BI,9,1.2,124692,31.7,5.6,Active
1111119666,M,Level2,3,Yes,BI,10.6,1.5,67011,36.5,5.52,Active
1111119668,M,Level2,3,No,BI,9.1,1.3,58664,34.6,5.48,Active
1111119673,M,Level2,2,No,BI,8.6,1.1,62182,30,5.12,Active
1111119675,M,Level2,2,No,BI,5,0.8,59206,27.3,5.07,Active
1111119676,M,Level2,2,No,BI,5,0.8,68912,27.7,5.06,Active
1111119684,M,Level2,2,No,Dotnet,8.2,1.1,60209,29.4,8.24,Active
1111119689,M,Level3,2,No,BI,6.9,0.7,113052,28.6,6.95,Active
1111119693,M,Level4,1,No,Ora,10.3,0.7,155250,33.4,6.68,Active
1111119718,M,Level3,2,No,ERP,9.1,1,89696,30.7,5.21,Active
1111119721,M,Level3,1,No,BI,5.1,0.7,102666,32.5,5.1,Active
1111119726,F,Level2,3,Yes,BI,12.4,0.9,49753,34.5,4.98,Active
1111119728,M,Level3,3,No,Dotnet,8.3,0.8,52826,31.6,4.9,Active
1111119729,F,Level2,3,No,BI,4.8,0.8,52964,26.4,4.88,Active
1111119736,F,Level2,3,No,BI,4.6,0.7,50810,27.8,4.61,Active
1111119743,M,Level2,2,No,Custom,4.3,0.7,60962,27.6,4.4,Active
1111119745,M,Level2,3,No,ERP,9.4,1.3,59335,33.6,4.34,Active
1111119753,M,Level2,2,Yes,BI,8.4,1.2,118212,32.7,4.06,Active
1111119754,M,Level2,2,No,BI,4,0.8,73767,26.2,4.04,Active
1111119756,F,Level3,3,Yes,ERP,12.3,1.1,135490,36.8,3.94,Active
1111119760,M,Level2,3,No,BI,3.8,0.8,44985,26.6,3.88,Active
1111119765,M,Level2,2,No,ERP,8.1,1.2,68061,28.6,3.72,Active
1111119768,F,Level3,3,Yes,BI,8.4,0.9,123867,34.7,3.66,Active
1111119772,M,Level4,1,No,BI,9.1,0.8,163184,32.8,3.58,Active
1111119774,M,Level2,3,No,Datascience,3.5,0.6,45730,25.9,3.58,Exited
1111119777,M,Level2,1,No,BI,3.5,0.7,81008,26.6,3.58,Active
1111119778,F,Level3,3,No,ERP,8.4,1,65165,30.3,3.56,Active
1111119779,M,Level3,2,No,Datascience,9.4,1.2,79092,32.4,3.54,Active
1111119782,M,Level4,3,No,ERP,13.2,1.1,118735,37.7,3.46,Active
1111119784,M,Level3,3,Yes,BI,10.7,1.2,99322,35.5,3.41,Active
1111119793,M,Level2,1,No,BI,3.2,0.7,84829,25.5,3.25,Active
1111119801,M,Level3,3,No,BI,8.6,1,72618,29.6,3.2,Active
1111119802,M,Level2,3,Yes,BI,12.5,1.2,55517,39,3.18,Active
1111119805,M,Level2,3,No,BI,7.5,0.9,50436,28.9,3.12,Active
1111119806,M,Level2,3,No,BI,7.1,0.9,49754,32.5,3.1,Active
1111119807,F,Level3,3,No,Dotnet,10.5,1,66264,34.1,3.08,Exited
1111119808,F,Level2,2,Yes,BI,7.3,1,131950,30,3.08,Active
1111119809,M,Level2,3,Yes,Dotnet,7.9,1.3,108327,34.8,3.08,Active
1111119811,M,Level2,2,Yes,BI,9,1.7,171999,37.5,3.06,Active
1111119813,M,Level3,3,No,Ora,7.3,0.8,67994,28.7,3.01,Active
1111119818,M,Level2,1,Yes,BI,6.5,1.2,174951,30.6,2.94,Active
1111119819,F,Level3,3,No,BI,7.5,1.1,76714,32.4,2.94,Active
1111119822,M,Level2,2,Yes,Ora,7.2,1.1,134808,34.4,2.92,Exited
1111119824,F,Level3,2,No,BI,7,0.8,105806,30,2.89,Exited
1111119825,F,Level4,3,No,BI,12.5,0.8,93223,34.6,2.89,Active
1111119826,M,Level2,3,No,Jav,10.8,1.4,61624,37.4,2.89,Active
1111119827,F,Level2,3,No,BI,5.9,1,57271,28.3,2.88,Active
1111119830,M,Level2,2,No,BI,6,1.1,77141,32.3,2.87,Active
1111119839,M,Level2,2,No,BI,5.4,1,75168,27.7,2.77,Exited
1111119841,M,Level3,1,Yes,BI,9.4,1,198959,30.5,2.75,Active
1111119843,M,Level2,4,No,ERP,6.7,1.4,0,31.8,2.73,Active
1111119845,M,Level2,2,Yes,ERP,12.6,1.3,72218,34.9,2.72,Active
1111119848,M,Level2,3,No,Ora,8.1,1.3,60004,33,2.71,Active
1111119854,F,Level2,2,No,BI,6.7,1.1,62740,33.7,2.64,Active
1111119865,M,Level3,3,Yes,BI,12.7,1,68419,38.6,2.5,Active
1111119867,M,Level2,3,No,BI,7.7,1.1,51797,32.8,2.48,Active
1111119868,M,Level2,3,No,BI,9.1,1.4,64574,35.5,2.47,Active
1111119869,M,Level3,2,No,BI,9.5,0.8,92983,35.6,2.47,Active
1111119870,M,Level2,2,No,ERP,8.4,1.5,84183,35.8,2.46,Active
1111119873,M,Level2,3,No,BI,6.7,1,56960,29.6,2.43,Active
1111119875,M,Level2,3,Yes,BI,7,1.4,95943,30.4,2.43,Exited
1111119883,F,Level2,3,Yes,BI,6.6,1.2,90505,29.6,2.33,Exited
1111119886,M,Level2,3,Yes,Datascience,8.3,1.5,130262,38,2.2,Active
1111119888,M,Level2,3,No,BI,7,1.1,0,31.2,2.18,Exited
1111119890,M,Level3,3,Yes,BI,11.3,1.3,101757,39.7,2.18,Active
1111119894,M,Level2,1,Yes,Ora,10.9,1.8,215475,33,2.14,Active
1111119898,M,Level2,3,No,BI,6.3,1.5,0,29.6,2.04,Exited
1111119901,F,Level2,2,Yes,Dotnet,10.2,1.6,156165,32.6,1.82,Active
1111119902,F,Level4,2,No,Datascience,11.3,1.2,102571,34.2,1.73,Exited
1111119906,M,Level3,3,No,BI,9.5,1.1,74524,34.3,1.53,Active
1111119912,M,Level2,3,No,BI,4.2,1,54297,29.2,1.48,Active
1111119915,M,Level4,2,No,BI,9.4,1.1,0,34.2,1.47,Exited
1111119918,F,Level4,2,No,BI,11.2,0.8,142010,33.4,1.44,Active
1111119922,F,Level4,3,No,BI,13.6,0.9,107347,35.8,1.38,Active
1111119926,M,Level2,3,No,DB,3.5,1.4,59974,27.1,1.36,Active
1111119931,M,Level2,3,No,ERP,1.3,1.2,0,30.9,1.32,Exited
1111119932,M,Level3,3,No,BI,9.5,1.4,42082,38,1.31,Active
1111119937,F,Level2,3,No,BI,6.8,1.2,52765,29.6,1.26,Exited
1111119939,F,Level2,3,No,ERP,6.4,1.4,63027,30,1.26,Active
1111119940,M,Level4,3,No,BI,10.1,0.7,97163,38.7,1.25,Exited
1111119941,M,Level2,3,Yes,BI,10.9,0.8,50398,33.7,1.24,Active
1111119943,M,Level2,4,No,BI,7.1,1.1,0,29.9,1.22,Exited
1111119945,M,Level4,2,No,BI,14.4,1,169618,35.8,1.18,Exited
1111119951,M,Level3,3,No,ERP,9.6,1.1,31138,34.6,1.13,Active
1111119955,F,Level2,3,Yes,BI,16.5,1.3,58208,38.7,1.11,Active
1111119956,M,Level2,3,No,Custom,6.5,1.4,61458,34.9,1.09,Active
1111119964,M,Level2,3,No,BI,5.7,1.6,71208,28.2,1.03,Exited
1111119965,M,Level3,3,No,BI,7.8,1.3,37968,37.1,0.99,Active
1111119969,M,Level2,3,No,BI,7.5,1.2,45414,32.5,0.97,Active
1111119971,M,Level2,3,No,BI,8.6,1.7,73886,32.3,0.96,Active
1111119974,M,Level2,3,No,BI,6.6,1.6,63872,29,0.96,Active
1111119976,M,Level2,1,No,BI,5.4,1.5,101380,30,0.93,Active
1111119982,F,Level3,3,No,BI,9.7,1.4,36754,39,0.9,Active
1111119983,F,Level2,2,No,BI,9.1,1.7,85449,30.1,0.9,Active
1111119985,M,Level2,4,No,BI,0.8,1.2,0,32.7,0.89,Exited
1111119986,M,Level3,3,No,BI,0.8,1.2,31327,34.9,0.89,Active
1111119987,M,Level2,2,No,Custom,0.8,1.7,83620,30.1,0.88,Active
1111119990,M,Level4,3,No,Datascience,18.7,1.2,44802,43.1,0.86,Active
1111119994,M,Level2,3,No,BI,5.5,1,0,26.6,0.84,Exited
1111120001,M,Level4,1,No,BI,10.2,0.7,144549,40.6,0.82,Active
1111120002,M,Level2,3,No,BI,5.1,0.9,38919,27.7,0.82,Exited
1111120003,M,Level2,3,No,Datascience,6.5,1.3,48513,28.7,0.8,Exited
1111120004,M,Level3,3,No,Datascience,6.4,1.4,0,32.7,0.8,Exited
1111120007,M,Level2,3,No,BI,6.4,1.3,41974,32.5,0.76,Active
1111120011,M,Level2,3,No,Dotnet,6.2,1.1,36361,31.6,0.75,Active
1111120014,F,Level2,3,No,BI,5.4,1.2,38728,27.1,0.72,Exited
1111120018,M,Level4,3,No,BI,11.9,1,76544,34,0.66,Active
1111120019,M,Level2,3,No,BI,6.6,0.8,32084,29.9,0.64,Active
1111120020,M,Level2,3,No,BI,5.2,1.3,33806,38.7,0.61,Active
1111120026,F,Level2,3,No,DB,0.5,1.2,28397,22.6,0.55,Active
1111120029,F,Level2,3,No,DB,0.5,1.2,28397,23.5,0.55,Active
1111120032,F,Level2,3,No,BI,0.5,0.9,28360,24.8,0.55,Exited
1111120033,F,Level2,3,No,BI,0.5,0.9,28360,25.4,0.55,Active
1111120039,M,Level2,3,No,BI,0.5,1.6,33423,32,0.51,Active
1111120040,F,Level2,3,No,BI,2.1,0.9,25961,25.6,0.51,Active
1111120041,F,Level2,3,No,BI,6.6,1.2,28283,30.5,0.51,Exited
1111120047,M,Level2,3,No,BI,5.4,1.2,0,27.6,0.46,Active
1111120049,M,Level3,3,No,Datascience,7.5,1.3,0,30.4,0.46,Exited
1111120053,M,Level2,3,No,Datascience,4.8,0.9,0,26.5,0.43,Active
1111120055,F,Level2,3,No,Datascience,5.3,1.2,0,28.6,0.42,Active
1111120058,M,Level2,3,No,Datascience,10.1,0.9,0,33.6,0.41,Active
1111120062,F,Level2,3,No,BI,5.1,1.4,0,29.6,0.37,Active
1111120071,M,Level4,3,No,Reporting,17.5,1,117834,39,13.63,Active
1111120073,M,Level4,3,No,Reporting,17.3,0.9,97367,46.4,12.96,Active
1111120074,M,Level4,3,No,Jav,17.2,1,97928,41.1,12.58,Exited
1111120076,M,Level4,3,No,Reporting,16,0.8,108063,47.6,12.42,Exited
1111120078,M,Level3,3,Yes,Inf,29.5,0.9,92960,51.7,12.02,Active
1111120080,M,Level4,3,No,BI,14.9,0.7,120680,38.5,11.34,Active
1111120081,M,Level4,3,No,BI,15.3,0.7,107952,39.4,10.67,Active
1111120085,F,Level4,3,No,Jav,9.6,0.9,0,41,9.55,Exited
1111120086,M,Level3,3,No,Ora,9.6,1.4,0,56.1,9.54,Active
1111120088,M,Level3,4,No,Legacy,12.8,0.8,0,41.3,9.46,Exited
1111120092,F,Level3,3,No,Quality,8.8,1,0,40.9,8.82,Exited
1111120094,M,Level4,1,No,ERP,8.5,0.8,215455,32.3,8.53,Active
1111120096,M,Level3,4,No,Quality,13.8,1,0,36.9,8.52,Exited
1111120100,M,Level3,3,No,ERP,12.5,0.9,66027,35.4,8.06,Active
1111120101,M,Level4,3,No,Cons,7.7,0.7,0,39.5,7.69,Active
1111120105,F,Level3,3,No,ERP,7.2,0.8,72700,33.5,7.23,Exited
1111120107,M,Level3,3,No,Quality,6.9,1.1,63588,40.7,6.88,Exited
1111120110,F,Level3,3,No,ERP,8.4,1,50585,32.3,6.63,Active
1111120112,M,Level3,3,No,BI,6.6,0.7,99976,36.1,6.54,Active
1111120122,F,Level3,3,Yes,RnD,8.9,0.8,108600,30.7,6.08,Active
1111120124,M,Level3,3,No,ERP,12.5,1,75379,35.9,5.88,Active
1111120125,F,Level3,2,Yes,Quality,11.5,0.9,130242,32.3,5.85,Active
1111120138,M,Level4,3,No,Quality,12.5,0.9,85019,37.2,5.23,Active
1111120147,F,Level4,3,No,ERP,16.3,1.1,0,38.8,4.83,Exited
1111120148,M,Level4,3,No,HCM,13.2,0.8,108120,34.7,4.72,Active
1111120149,M,Level4,3,No,Quality,12.3,0.9,81996,40.7,4.7,Active
1111120151,M,Level4,3,No,ERP,10.9,1.1,0,42.1,4.48,Exited
1111120155,M,Level2,1,No,BI,4.2,0.9,79450,27.1,4.23,Active
1111120169,M,Level4,3,No,RnD,17.9,1.4,0,41.8,3.78,Active
1111120170,M,Level3,3,No,Quality,6,1,59724,30.9,3.72,Active
1111120175,F,Level3,2,No,Quality,12.5,1.1,66732,35.7,3.52,Active
1111120176,F,Level2,2,Yes,RnD,8.1,1.1,95200,34.3,3.5,Active
1111120177,M,Level3,3,No,Dotnet,15.9,0.8,66032,38,3.33,Active
1111120181,F,Level3,1,No,RnD,5.2,0.6,125500,32.5,3.28,Active
1111120184,M,Level4,2,No,RnD,12.2,1.7,164778,35.5,3.18,Active
1111120185,M,Level2,2,No,ERP,5.8,1,61452,29.5,3.16,Exited
1111120187,M,Level4,3,No,ERP,14.6,0.9,97914,37.6,3.07,Active
1111120188,M,Level3,3,No,Quality,9.1,1,59082,41.7,2.96,Active
1111120190,M,Level3,3,No,Custom,17.7,1.3,0,42.5,2.92,Exited
1111120195,M,Level3,3,No,Quality,16.7,1,61110,38.1,2.87,Active
1111120201,M,Level3,3,No,Quality,10,1,63462,32.4,2.77,Active
1111120204,M,Level3,3,No,ERP,16.5,1.2,0,39.7,2.67,Exited
1111120205,F,Level4,3,Yes,Quality,12.9,1.1,170510,37.9,2.64,Active
1111120212,F,Level3,3,No,Dig,11.3,0.7,62942,36.3,2.49,Active
1111120214,F,Level2,2,Yes,Quality,9.6,1.2,94271,30.8,2.43,Active
1111120221,M,Level3,2,No,Quality,11.2,1.4,86166,34.2,2.25,Active
1111120232,M,Level3,3,No,ERP,5.2,1.2,0,35.4,1.93,Active
1111120233,F,Level2,3,No,RnD,11.4,1.4,52702,36.1,1.92,Active
1111120235,F,Level3,3,No,Quality,8.3,1.5,0,36.7,1.89,Active
1111120242,F,Level3,1,No,Quality,10.7,0.8,96050,35.7,1.8,Active
1111120246,M,Level4,3,No,RnD,8.8,1,105352,46.9,1.7,Active
1111120250,F,Level1,2,Yes,Test,1.7,0.9,71621,25.9,1.67,Active
1111120252,F,Level3,1,No,Quality,6.1,0.8,87150,27.4,1.62,Active
1111120253,F,Level2,4,No,Quality,10.6,1.5,0,35.7,4.25,Exited
1111120254,M,Level3,4,No,Test,9.4,0.9,0,31.8,1.57,Active
1111120255,F,Level3,3,No,Quality,12.4,1.2,0,36.4,1.56,Active
1111120257,M,Level2,3,No,Quality,5.5,1,48712,28.8,1.48,Active
1111120262,M,Level3,3,No,Inf,7.3,1,63233,36.4,1.38,Active
1111120264,M,Level4,2,No,ERP,8.7,0.9,118549,32.8,1.3,Exited
1111120268,M,Level3,3,No,ERP,6.9,1,48100,30.3,1.25,Active
1111120271,M,Level2,1,No,ERP,4.6,1,69362,31.6,1.24,Exited
1111120272,F,Level2,3,No,ERP,3.7,0.8,136998,26.4,1.24,Exited
1111120273,M,Level3,3,No,Quality,3.9,1.1,34000,33.4,1.22,Exited
1111120279,M,Level3,3,No,Dotnet,4.6,0.8,55990,30.6,1.01,Active
1111120281,F,Level3,3,No,RnD,10.3,0.9,51914,31.6,1.01,Active
1111120283,F,Level2,3,No,Quality,8.1,1,45718,29.5,0.97,Active
1111120285,F,Level3,3,No,Jav,8.4,0.7,63645,32.4,0.94,Active
1111120286,M,Level3,3,No,HCM,9.3,1.2,0,33.8,0.94,Active
1111120289,M,Level2,3,No,RnD,4.3,1,38942,25.2,0.86,Exited
1111120294,F,Level3,3,No,Quality,9.9,1,0,31.6,0.66,Exited
1111120309,M,Level3,3,No,Quality,9.5,0.9,0,31.6,0.26,Active
1111120311,M,Level2,3,No,Quality,4.8,0.9,0,26.5,0.26,Active
1111120315,M,Level4,3,No,Quality,17.4,1.1,64759,40.3,4.06,Active
1111120316,F,Level2,3,Yes,Quality,12.8,1.3,63685,35.9,2.69,Exited
1111120317,M,Level2,3,No,RnD,2.9,1.1,47914,27,1.48,Exited
1111120319,M,Level4,4,No,Cash,23.3,0.6,0,49.5,12.17,Exited
1111120321,M,Level2,3,Yes,Cash,8.9,0.8,58700,34.7,8.89,Active
1111120323,M,Level3,3,Yes,Cash,17.7,0.7,63750,40.1,8.14,Active
1111120330,M,Level3,2,Yes,Cash,6.6,1.5,139600,35.5,6.56,Active
1111120331,M,Level4,3,Yes,Cash,9.8,1,120000,33.6,6.53,Active
1111120332,M,Level4,3,No,Cash,9.8,1,84530,35,6.51,Active
1111120333,F,Level3,2,No,Inf,17.7,0.8,79000,39.1,6.49,Active
1111120335,M,Level4,3,No,Cash,9.8,0.9,74415,35.4,6.27,Exited
1111120336,M,Level3,3,Yes,Cash,12.4,0.7,87500,36.7,6.26,Active
1111120341,M,Level3,3,No,Inf,17.5,0.8,65250,40.5,5.89,Active
1111120344,F,Level2,3,No,Cash,15.9,0.7,40000,36.7,5.56,Active
1111120347,M,Level3,1,Yes,Cash,8.4,1,143794,32,4.83,Active
1111120356,M,Level4,3,No,Cash,10.2,0.9,0,36.4,3.75,Exited
1111120358,M,Level3,3,No,Cash,13.6,1.1,75980,32.3,3.51,Active
1111120375,M,Level4,3,Yes,Cash,16.2,1,150000,39.4,10.01,Active
1111120381,F,Level1,4,No,Cash,5.6,0.9,0,31.7,1.92,Exited
1111120383,M,Level4,3,No,Cash,9.5,1.5,67725,35.3,1.87,Active
1111120393,F,Level1,2,Yes,Cash,4.2,0.9,65601,26.2,1.54,Active
1111120394,M,Level1,3,Yes,Cash,1.5,1,61100,24.1,1.47,Exited
1111120396,F,Level1,3,Yes,Cash,2.6,1,69482,29.2,1.47,Active
1111120401,M,Level1,3,Yes,Cash,5,1,55747,29.7,1.36,Active
1111120402,F,Level4,3,No,Cash,4.7,1.2,56807,35.2,1.36,Active
1111120404,M,Level2,3,No,Cash,8.9,0.7,41328,30.2,1.36,Active
1111120406,F,Level3,2,No,Cash,1.3,1.2,85164,35.8,1.26,Active
1111120407,M,Level1,2,Yes,Cash,3,1,59044,30.1,1.19,Active
1111120409,M,Level2,3,No,Cash,2.9,1,39815,28.8,1.13,Active
1111120410,M,Level3,3,No,Cash,5.9,1.4,58639,31.5,0.85,Active
1111120411,M,Level3,3,No,Cash,0.9,0.9,36104,29.9,0.84,Active
1111120416,F,Level3,3,No,Cash,4.6,1,38342,34,0.63,Active
1111120417,M,Level3,3,No,Cash,2.8,0.9,27000,31.4,0.55,Active
1111120421,F,Level3,3,No,Cash,21.8,0.6,0,44.1,0.47,Active
1111120423,M,Level4,3,No,Cash,12.8,1.2,0,36.3,0.42,Exited
